,Wavelength,V1,V2,Gain,Out,Angle
0,490,4.858119658119658,0.6,1,-0.09870312499999989,34.49572562589051
1,490,4.858119658119658,0.6235588972431078,1,0.147625,58.56197842458783
2,490,4.858119658119658,0.6471177944862155,1,0.027078125,46.7845511907185
3,490,4.858119658119658,0.6706766917293233,1,0.075890625,51.55353144718095
4,490,4.858119658119658,0.6942355889724311,1,0.151328125,58.923773661713824
5,490,4.858119658119658,0.7177944862155388,1,0.15125,58.91614085080399
6,490,4.858119658119658,0.7413533834586465,1,0.325140625,75.90525137390595
7,490,4.858119658119658,0.7649122807017543,1,0.115703125,55.44321188683086
8,490,4.858119658119658,0.7884711779448621,1,0.026046875,46.683798086708734
9,490,4.858119658119658,0.8120300751879699,1,0.141015625,57.91624262161612
10,490,4.858119658119658,0.8355889724310777,1,0.149875,58.78180337879096
11,490,4.858119658119658,0.8591478696741854,1,0.150421875,58.83523305515978
12,490,4.858119658119658,0.8827067669172932,1,0.150296875,58.823020557704055
13,490,4.858119658119658,0.906265664160401,1,0.150265625,58.819967433340125
14,490,4.858119658119658,0.9298245614035088,1,0.1463125,58.43374720130267
15,490,4.858119658119658,0.9533834586466166,1,0.14275000000000002,58.08569102381438
16,490,4.858119658119658,0.9769423558897243,1,0.14906250000000001,58.70242214532872
17,490,4.858119658119658,1.0005012531328321,1,0.148265625,58.624567474048455
18,490,4.858119658119658,1.02406015037594,1,0.14075000000000001,57.8902910645227
19,490,4.858119658119658,1.0476190476190474,1,0.14809375,58.60777529004682
20,490,4.858119658119658,1.0711779448621552,1,0.14815625,58.61388153877468
21,490,4.858119658119658,1.094736842105263,1,0.1373125,57.554447384490125
22,490,4.858119658119658,1.1182957393483708,1,0.146828125,58.48412375330755
23,490,4.858119658119658,1.1418546365914786,1,0.147703125,58.56961123549767
24,490,4.858119658119658,1.1654135338345863,1,0.14725,58.52534093222064
25,490,4.858119658119658,1.1889724310776941,1,0.18746875000000002,62.45471198860168
26,490,4.858119658119658,1.212531328320802,1,0.146015625,58.40474251984531
27,490,4.858119658119658,1.2360902255639097,1,0.145734375,58.37726440056991
28,490,4.858119658119658,1.2596491228070175,1,0.13025,56.8644412782414
29,490,4.858119658119658,1.2832080200501252,1,0.139,57.719316100142485
30,490,4.858119658119658,1.306766917293233,1,0.1468125,58.482597191125585
31,490,4.858119658119658,1.3303258145363408,1,0.146515625,58.45359250966823
32,490,4.858119658119658,1.3538847117794486,1,0.14584375,58.38795033584368
33,490,4.858119658119658,1.3774436090225564,1,0.146109375,58.413901892937105
34,490,4.858119658119658,1.4010025062656641,1,0.1454375,58.34825971911256
35,490,4.858119658119658,1.424561403508772,1,0.17846875,61.575412171789125
36,490,4.858119658119658,1.4481203007518797,1,0.148140625,58.61235497659272
37,490,4.858119658119658,1.4716791979949875,1,0.1470625,58.50702218603705
38,490,4.858119658119658,1.4952380952380953,1,0.142765625,58.08721758599634
39,490,4.858119658119658,1.518796992481203,1,0.145296875,58.33452065947486
40,490,4.858119658119658,1.5423558897243108,1,0.148546875,58.652045593323834
41,490,4.858119658119658,1.5659147869674186,1,0.13828125,57.64909423977204
42,490,4.858119658119658,1.5894736842105264,1,0.146125,58.41542845511908
43,490,4.858119658119658,1.6130325814536342,1,0.145640625,58.368105027478116
44,490,4.858119658119658,1.636591478696742,1,0.17728125,61.459393445959705
45,490,4.858119658119658,1.6601503759398497,1,0.147390625,58.53907999185834
46,490,4.858119658119658,1.6837092731829575,1,0.147265625,58.5268674944026
47,490,4.858119658119658,1.7072681704260653,1,0.14425,58.23224099328313
48,490,4.858119658119658,1.730827067669173,1,0.150140625,58.80775493588439
49,490,4.858119658119658,1.7543859649122808,1,0.146046875,58.407795644209244
50,490,4.858119658119658,1.7779448621553886,1,0.149625,58.757378383879505
51,490,4.858119658119658,1.8015037593984964,1,0.1258125,56.430897618562994
52,490,4.858119658119658,1.8250626566416042,1,0.1465,58.45206594748626
53,490,4.858119658119658,1.848621553884712,1,0.144890625,58.29483004274374
54,490,4.858119658119658,1.8721804511278193,1,0.1379375,57.615509871768786
55,490,4.858119658119658,1.895739348370927,1,0.140671875,57.88265825361287
56,490,4.858119658119658,1.9192982456140348,1,0.14570312500000002,58.37421127620599
57,490,4.858119658119658,1.9428571428571426,1,0.145171875,58.32230816201913
58,490,4.858119658119658,1.9664160401002504,1,0.145171875,58.32230816201913
59,490,4.858119658119658,1.9899749373433582,1,0.145265625,58.331467535110924
60,490,4.858119658119658,2.013533834586466,1,0.148484375,58.64593934459597
61,490,4.858119658119658,2.0370927318295737,1,0.1310625,56.943822511703644
62,490,4.858119658119658,2.0606516290726815,1,0.1448125,58.287197231833915
63,490,4.858119658119658,2.0842105263157893,1,0.144921875,58.29788316710767
64,490,4.858119658119658,2.107769423558897,1,0.132765625,57.11021778953796
65,490,4.858119658119658,2.131328320802005,1,0.1453125,58.33604722165683
66,490,4.858119658119658,2.1548872180451126,1,0.138890625,57.70863016486871
67,490,4.858119658119658,2.1784461152882204,1,0.145265625,58.331467535110924
68,490,4.858119658119658,2.202005012531328,1,0.14809375,58.60777529004682
69,490,4.858119658119658,2.225563909774436,1,0.14445312500000002,58.252086301648696
70,490,4.858119658119658,2.2491228070175437,1,0.144046875,58.21239568491757
71,490,4.858119658119658,2.2726817042606515,1,0.1205625,55.91797272542235
72,490,4.858119658119658,2.2962406015037593,1,0.145171875,58.32230816201913
73,490,4.858119658119658,2.319799498746867,1,0.14475,58.28109098310604
74,490,4.858119658119658,2.343358395989975,1,0.145859375,58.38947689802565
