,Wavelength,V1,V2,Gain,Out,Angle
0,490,4.858119658119658,0.6,1,0.324453125,75.94991055456173
1,490,4.858119658119658,0.6235588972431078,1,0.324265625,75.931510350115
2,490,4.858119658119658,0.6471177944862155,1,0.32410937500000003,75.91617684640941
3,490,4.858119658119658,0.6706766917293233,1,0.32421875,75.92691029900332
4,490,4.858119658119658,0.6942355889724311,1,0.324390625,75.94377715307948
5,490,4.858119658119658,0.7177944862155388,1,0.324796875,75.98364426271404
6,490,4.858119658119658,0.7413533834586465,1,0.32506250000000003,76.00971121901355
7,490,4.858119658119658,0.7649122807017543,1,0.32521875,76.02504472271914
8,490,4.858119658119658,0.7884711779448621,1,0.325171875,76.02044467160746
9,490,4.858119658119658,0.8120300751879699,1,0.32509375,76.01277791975467
10,490,4.858119658119658,0.8355889724310777,1,0.32509375,76.01277791975467
11,490,4.858119658119658,0.8591478696741854,1,0.325125,76.01584462049578
12,490,4.858119658119658,0.8827067669172932,1,0.325140625,76.01737797086635
13,490,4.858119658119658,0.906265664160401,1,0.325328125,76.03577817531307
14,490,4.858119658119658,0.9298245614035088,1,0.325359375,76.03884487605418
15,490,4.858119658119658,0.9533834586466166,1,0.325375,76.04037822642474
16,490,4.858119658119658,0.9769423558897243,1,0.32515625,76.01891132123691
17,490,4.858119658119658,1.0005012531328321,1,0.32525,76.02811142346027
18,490,4.858119658119658,1.02406015037594,1,0.32528125,76.03117812420139
19,490,4.858119658119658,1.0476190476190474,1,0.325390625,76.04191157679531
20,490,4.858119658119658,1.0711779448621552,1,0.3255,76.05264502938923
21,490,4.858119658119658,1.094736842105263,1,0.3253125,76.0342448249425
22,490,4.858119658119658,1.1182957393483708,1,0.324890625,75.9928443649374
23,490,4.858119658119658,1.1418546365914786,1,0.324796875,75.98364426271404
24,490,4.858119658119658,1.1654135338345863,1,0.32446875000000003,75.95144390493229
25,490,4.858119658119658,1.1889724310776941,1,0.324640625,75.96831075900845
26,490,4.858119658119658,1.212531328320802,1,0.324640625,75.96831075900845
27,490,4.858119658119658,1.2360902255639097,1,0.325078125,76.01124456938412
28,490,4.858119658119658,1.2596491228070175,1,0.3254375,76.046511627907
29,490,4.858119658119658,1.2832080200501252,1,0.325671875,76.06951188346538
30,490,4.858119658119658,1.306766917293233,1,0.32556250000000003,76.05877843087146
31,490,4.858119658119658,1.3303258145363408,1,0.32565625,76.06797853309482
32,490,4.858119658119658,1.3538847117794486,1,0.32528125,76.03117812420139
33,490,4.858119658119658,1.3774436090225564,1,0.325578125,76.06031178124202
34,490,4.858119658119658,1.4010025062656641,1,0.32578125,76.08024533605929
35,490,4.858119658119658,1.424561403508772,1,0.32584375,76.08637873754154
36,490,4.858119658119658,1.4481203007518797,1,0.325828125,76.08484538717097
37,490,4.858119658119658,1.4716791979949875,1,0.32578125,76.08024533605929
38,490,4.858119658119658,1.4952380952380953,1,0.32571875,76.07411193457706
39,490,4.858119658119658,1.518796992481203,1,0.32571875,76.07411193457706
40,490,4.858119658119658,1.5423558897243108,1,0.32565625,76.06797853309482
41,490,4.858119658119658,1.5659147869674186,1,0.32575,76.07717863531818
42,490,4.858119658119658,1.5894736842105264,1,0.32596875000000003,76.09864554050601
43,490,4.858119658119658,1.6130325814536342,1,0.326046875,76.10631229235882
44,490,4.858119658119658,1.636591478696742,1,0.326109375,76.11244569384104
45,490,4.858119658119658,1.6601503759398497,1,0.326171875,76.11857909532328
46,490,4.858119658119658,1.6837092731829575,1,0.3261875,76.12011244569385
47,490,4.858119658119658,1.7072681704260653,1,0.32621875,76.12317914643496
48,490,4.858119658119658,1.730827067669173,1,0.326375,76.13851265014057
49,490,4.858119658119658,1.7543859649122808,1,0.326390625,76.14004600051112
50,490,4.858119658119658,1.7779448621553886,1,0.326453125,76.14617940199336
51,490,4.858119658119658,1.8015037593984964,1,0.326578125,76.15844620495784
52,490,4.858119658119658,1.8250626566416042,1,0.3266875,76.16917965755177
53,490,4.858119658119658,1.848621553884712,1,0.32684375,76.18451316125736
54,490,4.858119658119658,1.8721804511278193,1,0.3268125,76.18144646051623
55,490,4.858119658119658,1.895739348370927,1,0.326625,76.16304625606952
56,490,4.858119658119658,1.9192982456140348,1,0.3264375,76.1446460516228
57,490,4.858119658119658,1.9428571428571426,1,0.3264375,76.1446460516228
58,490,4.858119658119658,1.9664160401002504,1,0.326328125,76.13391259902889
59,490,4.858119658119658,1.9899749373433582,1,0.326390625,76.14004600051112
60,490,4.858119658119658,2.013533834586466,1,0.32642187500000003,76.14311270125225
61,490,4.858119658119658,2.0370927318295737,1,0.326578125,76.15844620495784
62,490,4.858119658119658,2.0606516290726815,1,0.3269375,76.19371326348072
63,490,4.858119658119658,2.0842105263157893,1,0.3271875,76.21824686940967
64,490,4.858119658119658,2.107769423558897,1,0.327109375,76.21058011755687
65,490,4.858119658119658,2.131328320802005,1,0.327203125,76.21978021978023
66,490,4.858119658119658,2.1548872180451126,1,0.3273125,76.23051367237414
67,490,4.858119658119658,2.1784461152882204,1,0.3275,76.24891387682086
68,490,4.858119658119658,2.202005012531328,1,0.327953125,76.2933810375671
69,490,4.858119658119658,2.225563909774436,1,0.32842187500000003,76.33938154868389
70,490,4.858119658119658,2.2491228070175437,1,0.328703125,76.36698185535396
71,490,4.858119658119658,2.2726817042606515,1,0.3291875,76.41451571684131
72,490,4.858119658119658,2.2962406015037593,1,0.32951562500000003,76.44671607462305
73,490,4.858119658119658,2.319799498746867,1,0.32987500000000003,76.48198313314593
74,490,4.858119658119658,2.343358395989975,1,0.33021875,76.51571684129824
