,Unnamed: 0,Wavelength,V1,V2,Gain,Out,Angle
0,0,514,5.296017132620011,0.6,4,0.01201171875,51.218660139261864
1,1,514,5.296017132620011,0.6377510040160642,4,0.0119921875,51.207965968773024
2,2,514,5.296017132620011,0.6755020080321285,4,0.0119765625,51.19941063238195
3,3,514,5.296017132620011,0.7132530120481928,4,0.0120625,51.246464982532856
4,4,514,5.296017132620011,0.751004016064257,4,0.0120703125,51.25074265072839
5,5,514,5.296017132620011,0.7887550200803213,4,0.0121171875,51.27640865990162
6,6,514,5.296017132620011,0.8265060240963855,4,0.01205078125,51.24004848023955
7,7,514,5.296017132620011,0.8642570281124498,4,0.01212109375,51.27854749399939
8,8,514,5.296017132620011,0.902008032128514,4,0.01208984375,51.26143682121724
9,9,514,5.296017132620011,0.9397590361445782,4,0.01205078125,51.24004848023955
10,10,514,5.296017132620011,0.9775100401606426,4,0.0121171875,51.27640865990162
11,11,514,5.296017132620011,1.015261044176707,4,0.012109375,51.272130991706085
12,12,514,5.296017132620011,1.053012048192771,4,0.0121171875,51.27640865990162
13,13,514,5.296017132620011,1.0907630522088354,4,0.012109375,51.272130991706085
14,14,514,5.296017132620011,1.1285140562248996,4,0.0120859375,51.259297987119474
15,15,514,5.296017132620011,1.166265060240964,4,0.012125,51.280686328097154
16,16,514,5.296017132620011,1.204016064257028,4,0.01215234375,51.295658166781536
17,17,514,5.296017132620011,1.2417670682730924,4,0.01206640625,51.24860381663062
18,18,514,5.296017132620011,1.2795180722891566,4,0.0121015625,51.26785332351054
19,19,514,5.296017132620011,1.3172690763052208,4,0.0120390625,51.233631977946246
20,20,514,5.296017132620011,1.3550200803212853,4,0.01203125,51.229354309750704
21,21,514,5.296017132620011,1.3927710843373493,4,0.01201171875,51.218660139261864
22,22,514,5.296017132620011,1.4305220883534138,4,0.012,51.21224363696856
23,23,514,5.296017132620011,1.4682730923694778,4,0.01194921875,51.18443879369757
24,24,514,5.296017132620011,1.5060240963855422,4,0.01219921875,51.32132417595476
25,25,514,5.296017132620011,1.5437751004016065,4,0.0120703125,51.25074265072839
26,26,514,5.296017132620011,1.5815261044176707,4,0.0120625,51.246464982532856
27,27,514,5.296017132620011,1.6192771084337352,4,0.01200390625,51.21438247106633
28,28,514,5.296017132620011,1.6570281124497992,4,0.0120078125,51.21652130516409
29,29,514,5.296017132620011,1.6947791164658637,4,0.01205078125,51.24004848023955
30,30,514,5.296017132620011,1.7325301204819277,4,0.01198828125,51.20582713467525
31,31,514,5.296017132620011,1.770281124497992,4,0.01207421875,51.25288148482616
32,32,514,5.296017132620011,1.808032128514056,4,0.01210546875,51.269992157608314
33,33,514,5.296017132620011,1.8457831325301208,4,0.01223046875,51.3384348487369
34,34,514,5.296017132620011,1.8835341365461848,4,0.0123046875,51.3790726965945
35,35,514,5.296017132620011,1.921285140562249,4,0.01233984375,51.398322203474414
36,36,514,5.296017132620011,1.959036144578313,4,0.0123671875,51.4132940421588
37,37,514,5.296017132620011,1.9967871485943776,4,0.01246875,51.46890372870078
38,38,514,5.296017132620011,2.034538152610442,4,0.01251953125,51.496708571971766
39,39,514,5.296017132620011,2.072289156626506,4,0.0124296875,51.447515387723094
40,40,514,5.296017132620011,2.1100401606425705,4,0.012546875,51.51168041065615
41,41,514,5.296017132620011,2.1477911646586345,4,0.01269921875,51.59509494046912
42,42,514,5.296017132620011,2.185542168674699,4,0.01269140625,51.59081727227358
43,43,514,5.296017132620011,2.223293172690763,4,0.012875,51.6913424748687
44,44,514,5.296017132620011,2.261044176706827,4,0.0129375,51.725563820433
45,45,514,5.296017132620011,2.2987951807228915,4,0.0130234375,51.772618170583904
46,46,514,5.296017132620011,2.336546184738956,4,0.01312890625,51.83036669122365
47,47,514,5.296017132620011,2.37429718875502,4,0.01325390625,51.89880938235225
48,48,514,5.296017132620011,2.4120481927710844,4,0.01346484375,52.014306423631744
49,49,514,5.296017132620011,2.449799196787149,4,0.01363671875,52.108415123933554
50,50,514,5.296017132620011,2.487550200803213,4,0.01375,52.17044131276885
51,51,514,5.296017132620011,2.5253012048192773,4,0.01405078125,52.33513153829702
52,52,514,5.296017132620011,2.563052208835342,4,0.01462109375,52.64740131657121
53,53,514,5.296017132620011,2.600803212851406,4,0.0151484375,52.93614391976996
54,54,514,5.296017132620011,2.6385542168674703,4,0.01573046875,53.254830200337466
55,55,514,5.296017132620011,2.6763052208835343,4,0.0164609375,53.65479217662017
56,56,514,5.296017132620011,2.7140562248995987,4,0.01771484375,54.34135792200385
57,57,514,5.296017132620011,2.7518072289156628,4,0.01901171875,55.05145084246299
58,58,514,5.296017132620011,2.789558232931727,4,0.0207734375,56.01606502055658
59,59,514,5.296017132620011,2.8273092369477912,4,0.0229609375,57.21381211530693
60,60,514,5.296017132620011,2.8650602409638557,4,0.0256875,58.70671831554933
61,61,514,5.296017132620011,2.9028112449799197,4,0.02855859375,60.27876137740916
62,62,514,5.296017132620011,2.940562248995984,4,0.03226171875,62.30637610209369
63,63,514,5.296017132620011,2.978313253012048,4,0.0360078125,64.35751800185366
64,64,514,5.296017132620011,3.0160642570281126,4,0.04062109375,66.88348107131824
65,65,514,5.296017132620011,3.053815261044177,4,0.04524609375,69.41586064307612
66,66,514,5.296017132620011,3.091566265060241,4,0.049453125,71.71938496637277
67,67,514,5.296017132620011,3.1293172690763056,4,0.0541328125,74.28170821549944
68,68,514,5.296017132620011,3.1670682730923696,4,0.05862890625,76.74350626203095
69,69,514,5.296017132620011,3.204819277108434,4,0.06294140625,79.10477910596735
70,70,514,5.296017132620011,3.242570281124498,4,0.066796875,81.21580836046485
71,71,514,5.296017132620011,3.2803212851405625,4,0.0709296875,83.47869483590391
72,72,514,5.296017132620011,3.3180722891566266,4,0.07390234375,85.10634758430571
73,73,514,5.296017132620011,3.355823293172691,4,0.0771796875,86.90082939233346
74,74,514,5.296017132620011,3.393574297188755,4,0.07928125,88.05152213693292
75,75,514,5.296017132620011,3.4313253012048195,4,0.08087890625,88.92630528292023
76,76,514,5.296017132620011,3.469076305220884,4,0.08173828125,89.39684878442928
77,77,514,5.296017132620011,3.506827309236948,4,0.081671875,89.36048860476723
78,78,514,5.296017132620011,3.5445783132530124,4,0.0806796875,88.81722474393402
79,79,514,5.296017132620011,3.5823293172690764,4,0.07931640625,88.07077164381283
80,80,514,5.296017132620011,3.620080321285141,4,0.07694921875,86.77463818056513
81,81,514,5.296017132620011,3.657831325301205,4,0.0742265625,85.2838708144205
82,82,514,5.296017132620011,3.69558232931727,4,0.07039453125,83.18567456450963
83,83,514,5.296017132620011,3.7333333333333334,4,0.06644140625,81.02117445756791
84,84,514,5.296017132620011,3.771084337349398,4,0.06130859375,78.21074645310013
85,85,514,5.296017132620011,3.808835341365462,4,0.05659375,75.62917369709356
86,86,514,5.296017132620011,3.8465863453815263,4,0.05051171875,72.29900900686803
87,87,514,5.296017132620011,3.884337349397591,4,0.04495703125,69.25758691984126
88,88,514,5.296017132620011,3.922088353413655,4,0.039234375,66.12419496661043
89,89,514,5.296017132620011,3.9598393574297193,4,0.03205859375,62.195156729009724
90,90,514,5.296017132620011,3.9975903614457833,4,0.0258125,58.77516100667792
91,91,514,5.296017132620011,4.035341365461847,4,0.01972265625,55.440718648256855
92,92,514,5.296017132620011,4.073092369477911,4,0.0123515625,51.40473870576772
93,93,514,5.296017132620011,4.110843373493976,4,0.00612109375,47.993298319827
94,94,514,5.296017132620011,4.14859437751004,4,-0.001,44.09420375959505
95,95,514,5.296017132620011,4.186345381526104,4,-0.0069882812499999,40.815371087715995
96,96,514,5.296017132620011,4.224096385542168,4,-0.0141875,36.87349984552864
97,97,514,5.296017132620011,4.261847389558233,4,-0.01982421875,33.78716224244872
98,98,514,5.296017132620011,4.299598393574297,4,-0.0264609375,30.153283110340073
99,99,514,5.296017132620011,4.337349397590361,4,-0.0319296875,27.158915373464183
100,100,514,5.296017132620011,4.375100401606426,4,-0.0373281249999999,24.20304665034816
101,101,514,5.296017132620011,4.41285140562249,4,-0.0436054687499999,20.76594025523421
102,102,514,5.296017132620011,4.450602409638554,4,-0.0481289062499999,18.289170370018304
103,103,514,5.296017132620011,4.488353413654618,4,-0.0535117187499999,15.341856983293336
104,104,514,5.296017132620011,4.526104417670683,4,-0.0574921875,13.16238503766724
105,105,514,5.296017132620011,4.563855421686747,4,-0.061515625,10.959385916965696
106,106,514,5.296017132620011,4.601606425702811,4,-0.0659960937499999,8.506143206825266
107,107,514,5.296017132620011,4.639357429718875,4,-0.0690703125,6.822880771881456
108,108,514,5.296017132620011,4.67710843373494,4,-0.0718906249999999,5.278642553292624
109,109,514,5.296017132620011,4.714859437751004,4,-0.07454296875,3.82637420090782
110,110,514,5.296017132620011,4.752610441767068,4,-0.07646484375,2.774067824805716
111,111,514,5.296017132620011,4.790361445783132,4,-0.0784335937499999,1.6960954395304209
112,112,514,5.296017132620011,4.828112449799197,4,-0.0799687499999999,0.8555336391074054
113,113,514,5.296017132620011,4.865863453815261,4,-0.0810039062499999,0.2887426031987561
114,114,514,5.296017132620011,4.903614457831325,4,-0.08153125,0.0
